code,industry,year,yearly_open_cum,yearly_high_cum,code_name,volume,turn,isST,peTTM,pbMRQ
sz.301196,C29橡胶和塑料制品业,2025,-0.241807759783658,6.954505011090742,唯科科技,1682828.7080536913,3.233579530201342,0,26.481849323628218,1.9122982183650616
sz.301210,C38电气机械和器材制造业,2025,-0.07223610005682812,6.945821872458045,金杨股份,2426256.95,9.139616666666667,0,59.636616356215214,2.2405096920222634
sz.300328,C33金属制品业,2025,0.20262109421476168,6.944931993344525,宜安科技,23165921.58563536,3.6536163787599754,0,760.5346043636364,4.763160366093366
sz.301601,M74专业技术服务业,2025,2.92800207393397,6.928771431541768,惠通科技,4842668.798780488,16.032046951219513,0,50.72884700609755,4.46671318292683
sz.301076,C26化学原料和化学制品制造业,2025,-0.7820812562891999,6.923830405531441,新瀚新材,5266787.837330553,8.186582273201251,0,43.89105344572025,3.1008772348643006
sz.001356,C29橡胶和塑料制品业,2025,2.8149088069580768,6.908946855230836,富岭股份,17568969.06329114,14.421024683544305,0,43.30671632278481,5.34541935443038
sh.688183,C39计算机、通信和其他电子设备制造业,2025,0.027497628637925237,6.906216475497231,生益电子,7701208.19386835,2.383683678990081,0,268.63143420397114,3.8942294287003607
sz.300652,C36汽车制造业,2025,-0.02257159456064263,6.876693307726306,雷迪克,2201606.394106814,2.667362230816452,0,27.473312905405404,2.3913957917690416
sz.301662,C35专用设备制造业,2025,0.770146864069123,6.876125215700786,宏工科技,3836449.161904762,24.317758095238094,0,41.885442380952384,7.0123736857142855
sh.688498,C39计算机、通信和其他电子设备制造业,2025,-0.21079644197848735,6.869503262051236,源杰科技,2863673.992481203,8.023967969924811,0,-1318.9661086972892,7.376561789156626
sz.300468,I65软件和信息技术服务业,2025,-0.07524814582511435,6.835788520526517,四方精创,24178279.021485575,6.095343795580111,0,108.90434770945946,4.799700581081081
sz.300007,I65软件和信息技术服务业,2025,-0.21509113828975646,6.821256529517311,汉威科技,16768018.604051566,6.340245349294046,0,32.11768879361179,2.8199359404176905
sh.688573,C35专用设备制造业,2025,-0.2694661063278684,6.818594418084379,信宇人,3581448.403162055,9.705821146245059,0,-18.639311405940592,3.2231008138613864
sh.688521,I65软件和信息技术服务业,2025,0.05784884545175081,6.812035220943567,芯原股份,6354225.112745098,2.76075931372549,0,-2224.173167493106,13.879858688564479
sh.688656,C27医药制造业,2025,-0.1307040034320589,6.807704133826176,浩欧博,660630.9813499112,2.6188571936056837,0,76.55039310405644,5.571999833333333
sz.300167,I65软件和信息技术服务业,2025,-0.25140881570663665,6.797635617991583,ST迪威迅,14650669.822263222,4.638822623762376,1,-139.9012439367322,1.1953841246928747
sz.300570,C39计算机、通信和其他电子设备制造业,2025,-0.5950804607188349,6.762467633328287,太辰光,10001550.399017802,5.741001926335175,0,48.47312091339066,5.609217583538084
sh.688585,C26化学原料和化学制品制造业,2025,1.5688425210713863,6.759095995634286,上纬新材,2312246.261487051,2.3353809523809526,0,85.77618103322258,4.058575793189369
sh.688577,C34通用设备制造业,2025,-0.1417337617153977,6.750722540747354,浙海德曼,757659.2349546578,2.3972316570486396,0,87.72901682178218,3.6952247945544556
sh.688629,C39计算机、通信和其他电子设备制造业,2025,0.36688422127537634,6.747765006009642,华丰科技,11898027.740331491,10.782520626151014,0,890.1067702527674,11.405266090405904
sz.300870,C39计算机、通信和其他电子设备制造业,2025,-0.38797672806818967,6.747681742471176,欧陆通,2482669.337398374,4.771933495934959,0,53.446609520748574,4.394817754271766
sz.300995,C29橡胶和塑料制品业,2025,0.06085757519217437,6.73926611468597,奇德新材,2251146.862726406,6.754816015252621,0,171.74401833587785,3.31616489980916
sz.300984,C34通用设备制造业,2025,0.03911762399693838,6.734160120085546,金沃股份,1546920.3891577928,4.701515972894482,0,72.93589724418605,4.010857192829457
sz.301261,C34通用设备制造业,2025,-0.5847869041284958,6.719399749778452,恒工精密,3491911.5561797754,12.235690823970037,0,53.46946102814259,3.5729762270168854
sz.000880,C34通用设备制造业,2025,-0.19527473651044985,6.709590559362106,潍柴重机,8026378.136504015,5.073887672637431,0,32.26316164864865,2.105640855036855
sz.301377,C33金属制品业,2025,-0.058629407737626815,6.706514782410311,鼎泰高科,4905878.950437318,7.877805685131195,0,42.727823630656935,4.779569071532847
sh.688433,C34通用设备制造业,2025,-0.0951941957419454,6.683729946720108,华曙高科,2938928.4210526315,3.8239022071307303,0,153.21577053401361,7.726710034013606
sh.688648,C34通用设备制造业,2025,0.014217424457491093,6.671099519326648,中邮科技,4115649.3066666666,10.134938888888888,0,49.449646213808464,2.653447135857461
sz.300478,C29橡胶和塑料制品业,2025,0.07693305720143298,6.641211555196206,杭州高新,3557233.247080516,2.843849741241549,0,0.6392586818181819,13.035235504914004
sh.688316,I64互联网和相关服务,2025,0.46683415432231384,6.619299339659329,青云科技,1719614.0018248176,5.567479197080292,0,-14.02233174520548,12.289098206392694
sz.300680,C36汽车制造业,2025,-0.05146578851426967,6.61329769784515,隆盛科技,6548896.073050952,5.6062403990178025,0,80.94150916891891,4.272359166461916
sh.688110,C39计算机、通信和其他电子设备制造业,2025,0.4839065377723819,6.603156045384809,东芯股份,10446711.495614035,4.290746929824562,0,16.958938823851206,6.085537123632385
sz.301678,C39计算机、通信和其他电子设备制造业,2025,2.452831061397703,6.594645892804157,新恒汇,14653191.698412698,32.195776190476195,0,95.53658425396826,11.528952222222221
sh.688084,C35专用设备制造业,2025,-0.40569913821065584,6.572686640223729,晶品特装,962416.7833827893,3.276462166172107,0,226.71850252451708,4.0177359346211
sz.300695,C36汽车制造业,2025,-0.5683725499203003,6.567510992863887,兆丰股份,637728.2142418661,1.5009088305709024,0,23.805410142506144,1.871110062039312
sh.688788,C39计算机、通信和其他电子设备制造业,2025,-0.038479904190277664,6.560007054374543,科思科技,1215491.4895222129,2.2997090528080473,0,0.13126105620805376,3.3779417483221477
sz.002173,Q84卫生,2025,-0.10603668155161206,6.557572656059317,创新医疗,21817883.408225905,5.4561826482504605,0,-23.509234914004917,1.6416754981572481
sz.300584,C27医药制造业,2025,-0.4279088482693516,6.551393791158372,海辰药业,4019870.349907919,5.770350893186004,0,54.62960714987715,4.002130377149878
sh.688499,C35专用设备制造业,2025,-0.0914901205024948,6.546650474029919,利元亨,3223446.8984375,4.04380595703125,0,53.904896871945255,5.6565542043010755
sz.300846,I65软件和信息技术服务业,2025,-0.04328932974224115,6.540575742271272,首都在线,26340167.246056784,9.597855914826498,0,167.62330033701656,8.14610408445146
sz.300911,C38电气机械和器材制造业,2025,0.2614010414817266,6.532287603619457,亿田智能,2697981.6689595873,4.81513731728289,0,-76.41468418158347,5.030926491394148
sz.300100,C36汽车制造业,2025,-0.5700075076522447,6.527000368612428,双林股份,16327683.740945365,4.106744378759975,0,39.762846496928745,2.5708162321867323
sh.688136,C27医药制造业,2025,-0.5552031248328364,6.504508882169872,科兴制药,2720129.0579584776,3.3694251730103804,0,25.25937394458874,3.288343201731602
sz.300539,C29橡胶和塑料制品业,2025,-0.6075604914875363,6.478357309240456,横河精密,5512502.64640884,4.211362796068796,0,143.3046160061425,4.406971726044226
sz.300810,I65软件和信息技术服务业,2025,-0.19888296040448417,6.475088030502791,中科海讯,3145528.397719173,4.30841503920171,0,23.195522763908702,3.5085368523537803
sz.301000,C29橡胶和塑料制品业,2025,-1.0206967305302836,6.47161544999776,肇民科技,4692162.395415473,4.237157402101241,0,37.035367634799236,4.428494553537285
sz.301511,C39计算机、通信和其他电子设备制造业,2025,0.2600683394230376,6.46442233894544,德福科技,18117385.24110672,10.24395671936759,0,-577.5414897168317,2.9563766198019805
sh.600592,C34通用设备制造业,2025,0.24182636324794848,6.44966413642134,龙溪股份,10966142.02578269,2.744598843462247,0,10.21150717936118,2.0738161726044226
sh.688228,I65软件和信息技术服务业,2025,0.7227238228425563,6.436207511178168,开普云,1647566.481818182,3.8662771969696967,0,64.58484030775018,2.923276854778029
sh.688655,C39计算机、通信和其他电子设备制造业,2025,0.44056356590279083,6.413774616573903,迅捷兴,2697227.8639391055,3.851718458610847,0,-0.6216331869688386,3.0913628866855527
sz.301024,M74专业技术服务业,2025,0.6340144649054449,6.412885435541934,霍普股份,1516108.6338308458,7.47933631840796,0,0.849343557768924,3.183283104581673
sh.688048,C39计算机、通信和其他电子设备制造业,2025,0.08825358334662989,6.406288111855918,长光华芯,3870966.039239001,5.319860047562425,0,477.78073064880954,3.790957103571429
sz.301486,C39计算机、通信和其他电子设备制造业,2025,-0.07959959260254434,6.401995597431505,致尚科技,5922806.982857143,12.045583619047619,0,81.18761564981274,3.4363975
sh.603226,C20木材加工和木、竹、藤、棕、草制品业,2025,-0.22709501334275717,6.39790108001106,菲林格尔,4030178.729846154,2.931819990153846,0,20.581758007371004,2.5163812671990176
sz.300731,C29橡胶和塑料制品业,2025,0.14178623027481774,6.3959323681584195,科创新源,4866303.0374462865,4.460126675725757,0,86.62853376474202,5.180589506756757
sz.300255,C27医药制造业,2025,-0.028224370273793434,6.382111039801536,常山药业,24133175.04849601,2.9998281276856966,0,-28.59929499262899,4.47385510012285
sz.300920,C29橡胶和塑料制品业,2025,0.0383547668625406,6.380705271386466,润阳科技,1629647.9590235397,3.5915237140366174,0,65.74549504101222,2.540289498254799
sh.688229,I65软件和信息技术服务业,2025,-0.18857379431630647,6.379562489053108,博睿数据,794158.8558704454,2.965216437246964,0,13.465488899513778,4.64330014343598
sz.301489,C39计算机、通信和其他电子设备制造业,2025,0.013428192090787605,6.360188257928806,思泉新材,3369556.480603448,15.613258405172415,0,81.33760122246221,5.9995480626349895
sh.688011,C39计算机、通信和其他电子设备制造业,2025,0.0016948630908077966,6.354812976012798,新光光电,1479021.1704545454,3.4326389852941177,0,66.50853460468227,3.3644119819397993
sh.688800,C39计算机、通信和其他电子设备制造业,2025,-0.01848712165947239,6.349896562450548,瑞可达,3804662.121902874,3.760359167492567,0,63.64630135317461,6.916442879960317
sh.688369,I65软件和信息技术服务业,2025,0.07797865564985522,6.344609278941958,致远互联,2000296.1238628412,3.2468078376487055,0,33.247827188375354,4.290059287114846
sh.688678,C34通用设备制造业,2025,0.015247021051612797,6.3421585785684105,福立旺,4191690.338555265,3.692895648389904,0,28.674206319686412,2.8814561628919857
sh.688158,I64互联网和相关服务,2025,0.9807974737233234,6.3352717209770235,优刻得,11667798.238892935,4.357580626365623,0,-126.69670804081633,4.53165039941691
sh.688167,C39计算机、通信和其他电子设备制造业,2025,-0.09935931123387796,6.333739430326349,炬光科技,2476068.106077348,4.583431712707182,0,-47.492176230088496,5.036946972345133
sz.301632,M74专业技术服务业,2025,3.7620148909636524,6.312387900271816,广东建科,20902651.53846154,30.353765384615386,0,137.77070303846153,7.188045038461539
sz.301316,I65软件和信息技术服务业,2025,0.5781525477921052,6.30853983401817,慧博云通,14621783.413352273,12.898077698863636,0,143.55082301542777,11.159341057503507
sh.688502,C40仪器仪表制造业,2025,-0.7217262117173178,6.29468369900944,茂莱光学,1171165.8536585367,7.973325853658537,0,240.33248119055375,10.240539576547231
sh.688160,C40仪器仪表制造业,2025,-0.3120992398581217,6.2889425632555955,步科股份,1808348.2741935484,4.837502801358235,0,66.13299427272726,6.51406181393373
sz.300469,I65软件和信息技术服务业,2025,-0.07793996915717774,6.2625822823438275,信息发展,9842871.454880295,4.798085911384615,0,-14.102456858108107,14.748297254914005
sz.301581,C36汽车制造业,2025,1.4450306998964026,6.2610980070456295,黄山谷捷,2597240.8779069767,12.986207558139535,0,37.64905662790698,6.07846111627907
sh.688227,I65软件和信息技术服务业,2025,0.19097994483814706,6.24270420613399,品高股份,1811199.4950055494,3.3667910099889014,0,-18.129735751111113,2.3554427533333335
sh.688288,C39计算机、通信和其他电子设备制造业,2025,0.2416418877276561,6.238299528728135,鸿泉物联,1971018.9901754386,4.023240771929824,0,-28.041113264747192,3.995561889747191
sh.688143,C39计算机、通信和其他电子设备制造业,2025,-0.4255388704560673,6.237299075129202,长盈通,2362221.034690799,4.073086274509804,0,152.2176674798808,3.937400342771982
sz.301018,C35专用设备制造业,2025,-0.27080916784601294,6.2343534240401635,申菱环境,7152231.252941176,7.71439568627451,0,56.61960538469088,4.253131590775269
sh.688365,I65软件和信息技术服务业,2025,0.0028846773218756394,6.2172525571105055,光云科技,7657089.670489296,4.135461850152906,0,80.27890761897476,7.1664655853098695
sh.688776,C39计算机、通信和其他电子设备制造业,2025,-0.3083918100602759,6.214295421537361,国光电气,1372228.9571865443,3.007298369011213,0,111.98730972040816,6.440244978571428
sh.688071,C35专用设备制造业,2025,-0.07728211423459505,6.198900414085611,华依科技,1633055.3217131475,3.95616015936255,0,46.64462310667996,5.927654068793619
sz.300065,C39计算机、通信和其他电子设备制造业,2025,0.06026392749473938,6.1977930089495334,海兰信,26533945.424953677,4.79805854708798,0,92.91283878746928,4.051910815724816
sz.300528,R87广播、电视、电影和录音制作业,2025,0.2380227153194039,6.19593386797112,幸福蓝海,11198884.319828115,3.422717861878453,0,-9.545066756142505,5.841497221130221
sz.002779,C35专用设备制造业,2025,-0.5740392481337546,6.185502420473549,中坚科技,2201580.785758134,1.7827896617556782,0,99.10103379299754,5.893502307739558
sh.603382,C26化学原料和化学制品制造业,2025,1.4091998294135597,6.1840809340501925,海阳科技,7022635.043478261,19.770452173913043,0,35.882999579710145,4.558188753623188
sh.688290,C35专用设备制造业,2025,-0.21093151904053825,6.178488331058885,景业智能,1370835.7156743621,3.2561575941676795,0,94.78720803284672,5.509815574209245
sh.603319,C36汽车制造业,2025,-0.2399817278473221,6.175198762848096,美湖股份,6107227.655616943,3.3020736629834255,0,23.149547173832925,2.7740850614250614
sh.688258,I65软件和信息技术服务业,2025,-0.08422904831587791,6.174113158462996,卓易信息,2287904.1241084165,4.1155855206847365,0,113.64930423269092,6.290992563882941
sz.300353,C39计算机、通信和其他电子设备制造业,2025,0.07241676301512223,6.173582571761136,东土科技,22946968.137507673,5.338737413218036,0,-34.151764142506146,4.472657968058968
sz.301007,C36汽车制造业,2025,0.00916334159318357,6.162949729236665,德迈仕,9824637.672797676,9.629407357212003,0,52.5208826827853,4.452556527079304
sh.688343,I65软件和信息技术服务业,2025,0.2424374814569939,6.16151388204011,云天励飞,10127654.396984925,6.171984757118928,0,-38.45355586241611,4.702161474832215
sz.300819,C17纺织业,2025,0.1139017983112463,6.151920718605321,聚杰微纤,3567454.4504101416,7.764470693512304,0,75.01311863731344,3.1607565731343286
sz.300502,C39计算机、通信和其他电子设备制造业,2025,0.21083393159945646,6.150513664510575,新易盛,22729506.88520565,5.057230271945978,0,56.47280983230958,8.30838251904177
sh.688507,I65软件和信息技术服务业,2025,-0.06985335967569731,6.141476365037647,索辰科技,1377965.2108843538,4.359012925170068,0,151.00451519761498,4.395268298126065
sz.301075,C27医药制造业,2025,-0.4184789934141341,6.126640745030609,多瑞医药,2336395.1507276506,7.086483471933472,0,91.95727817793966,2.9125558231009365
sz.301128,C35专用设备制造业,2025,-0.17178897542824573,6.123289557406288,强瑞技术,3047929.6403415157,10.55391931696905,0,56.442203443376066,4.856973836538462
sz.001382,C38电气机械和器材制造业,2025,3.3988343221038773,6.119971608799181,新亚电缆,9586534.56910569,15.940493495934959,0,66.8785289105691,5.885436260162602
sz.002896,C34通用设备制造业,2025,-0.9442245050406176,6.103478710645689,中大力德,6486927.961939841,4.987396028852056,0,60.33858268611793,4.552683858722359
sz.300533,I64互联网和相关服务,2025,-0.41007953103972317,6.090859017015317,冰川网络,6627759.194597913,5.109763117249846,0,-23.467178453931204,3.020622807125307
sz.002364,C38电气机械和器材制造业,2025,-0.5227262191451367,6.085872973216877,中恒电气,16935793.992019642,3.1245700392879066,0,61.95510167199017,2.488554504914005
sz.300378,I65软件和信息技术服务业,2025,0.03589265333142913,6.072425037821377,鼎捷数智,11990927.599140577,4.498248338244322,0,53.54054024017199,3.4923037457002457
sh.688302,C27医药制造业,2025,-0.1448433206949199,6.067454260994488,海创药业,1565053.7141148325,3.580115071770335,0,-16.051725440718563,3.2839207568862276
sh.605133,C36汽车制造业,2025,-0.5305323348808464,6.066420541302555,嵘泰股份,4647036.381981982,7.157228288288288,0,35.64823809287647,2.345292371505861
sz.300581,C39计算机、通信和其他电子设备制造业,2025,-0.7881413012198571,6.066282066732137,晨曦航空,14321627.689993862,4.9650916838551264,0,-919.4468460626535,7.0351659275184275
sh.603011,C34通用设备制造业,2025,-0.09521569095551188,6.061565369649667,合锻智能,18673301.985267036,3.889193933087784,0,-37.20571661117936,1.6747704035626536
sh.603256,C30非金属矿物制品业,2025,0.1358516124857232,6.061117587064973,宏和科技,8604518.197060788,3.807628886439546,0,-86.48632089639037,6.299460629679144
sh.688246,I65软件和信息技术服务业,2025,0.051094109585198194,6.058642747335054,嘉和美康,2182193.8455640743,2.8514140197152242,0,30.566970668859646,3.1183966644736842
sh.688195,C39计算机、通信和其他电子设备制造业,2025,0.4218633020080259,6.055688837206118,腾景科技,4161581.039888683,5.588978571428571,0,70.00332604599816,4.58318135050598
sh.603767,C36汽车制造业,2025,-0.3805677122487129,6.046967869252876,中马传动,8769590.676488644,3.3266706734192755,0,77.27862321498772,2.13950785012285
sh.600589,I65软件和信息技术服务业,2025,-0.2656300739775421,6.042863177140459,大位科技,34314799.47232472,3.2394849893081763,1,27.4185677972973,3.960639540540541
sz.300324,I65软件和信息技术服务业,2025,0.2030329879049017,6.03871249660757,旋极信息,63579476.125,4.376635618842364,0,-187.38742412776415,1.852528375307125
sz.300611,C36汽车制造业,2025,-0.33498843768169084,6.035175490164076,美力科技,6011359.689379987,4.574675423572744,0,2534.8567251971745,2.594912848280098
sz.301479,C39计算机、通信和其他电子设备制造业,2025,1.6827664971281204,6.025754749740222,弘景光电,2736822.0317460317,16.302242063492063,0,48.16634132539683,8.183346444444444
sz.301557,C30非金属矿物制品业,2025,1.27831506947286,6.025139649782448,常友科技,1270460.6397058824,11.46625,0,31.68036473529412,3.6671494705882353
sz.301160,C33金属制品业,2025,-0.3873457409793914,6.021326668813368,翔楼新材,2164552.309612984,6.305015980024969,0,22.56400190375,2.8581928787499997
sh.688393,C27医药制造业,2025,0.1379886896582821,6.018477036918151,安必平,1472558.5381493506,2.425813961038961,0,120.76457029488222,2.2758711307879773
sz.301217,C39计算机、通信和其他电子设备制造业,2025,-0.23996417361647437,6.012334357795077,铜冠铜箔,12073404.290249433,4.731026530612245,0,-9.798426209988648,2.27874356753689
sh.688244,I65软件和信息技术服务业,2025,0.012014273525602276,6.011681523286451,永信至诚,1447361.6211267605,5.195599154929577,0,202.61033226657264,4.284605866008462
sz.301488,C39计算机、通信和其他电子设备制造业,2025,0.3237596923291528,6.006948928392784,豪恩汽电,3161592.1970260222,14.48198940520446,0,56.846250527001864,5.962672655493482
sz.300946,C33金属制品业,2025,0.0825385882428166,6.00409765944011,恒而达,2048076.218442256,6.268103670546106,0,46.02755021057347,4.268181089605735
sh.688660,C34通用设备制造业,2025,-0.7448424060570117,6.003741019402257,电气风电,19949642.971537,3.1925503795066414,0,20.54077002374169,1.6560118062678062
sh.600698,C36汽车制造业,2025,-0.40701296296738476,5.994843595803173,湖南天雁,22875588.847759362,2.9198325928659288,1,-1334.236844483415,6.219417426904177
sz.300395,C30非金属矿物制品业,2025,0.10538180802874339,5.990870663161333,菲利华,6048570.031307551,1.5196653781461018,0,53.3138726990172,6.595750380835381
sz.002104,C39计算机、通信和其他电子设备制造业,2025,-0.43656414512809966,5.986500119928063,恒宝股份,37313556.41190915,6.290261090239411,0,-10.889311455773957,2.866278568181818
sh.600610,C26化学原料和化学制品制造业,2025,-0.868935523025196,5.9768721282065265,中毅达,16860570.20810313,3.845250374520338,1,121.46167701474201,118.85826497297296
sh.688108,C35专用设备制造业,2025,0.8418011170124514,5.969676352025921,赛诺医疗,7713893.786713286,3.499868811188811,0,38.83438615325402,5.327935853044087
sz.300952,C17纺织业,2025,-0.07861148430131051,5.966748980679807,恒辉安防,2970923.964513194,5.685348134667881,0,30.134232069216754,3.2493878998178505
sz.300547,C29橡胶和塑料制品业,2025,-0.4101156716062126,5.964329665183113,川环科技,8021545.162062615,4.985334452424801,0,24.3791551007371,3.425886007985258
sz.300875,C35专用设备制造业,2025,-0.8369380016662271,5.957602592789771,捷强装备,3505095.8404958677,6.554655867768595,0,-26.168767966639546,3.716485966639544
sz.003010,I64互联网和相关服务,2025,-0.7148845878362007,5.949660347528514,若羽臣,4828060.266998341,6.136552985074626,0,-854.5764958315353,3.4842277311203316
sz.300682,I65软件和信息技术服务业,2025,0.3565167621363181,5.948510371504781,朗新集团,11526633.979742173,1.814340449017199,0,28.586761222972974,3.8938461044226043
sz.000678,C36汽车制造业,2025,-1.3179728129268127,5.940994132329267,襄阳轴承,17725981.283609577,3.8861209592592596,0,-87.58690135933661,3.176397656019656
sh.603200,N77生态保护和环境治理业,2025,-0.7171875400156695,5.93280097413866,上海洗霸,4588414.340699816,3.7177929840392876,0,95.13843049201475,4.187884921990173
sz.300149,M73研究和试验发展,2025,-0.27337630557342735,5.929354802212615,睿智医药,11932290.40392879,2.512336573357888,0,27.75675411916462,2.763246224815725
sz.300394,C39计算机、通信和其他电子设备制造业,2025,-0.16459415750570358,5.913684193319767,天孚通信,11575284.670349907,3.041907251074279,0,48.24648888083538,9.210619631449632
sz.300399,I65软件和信息技术服务业,2025,-0.3329138416072377,5.912859142823827,天利科技,8142721.306322898,4.547497181092695,0,178.99798209705162,6.150197301597052
sh.603166,C36汽车制造业,2025,-0.36108333533420733,5.9045091085403225,福达股份,10383011.742173113,1.6450827980356044,0,34.69321527149877,1.9900910147420148
sz.300895,I65软件和信息技术服务业,2025,-0.39427856401900546,5.903069923575504,铜牛信息,6206821.056338028,9.492071333885667,0,27.287646695688228,4.531656610281924
sz.002657,I65软件和信息技术服务业,2025,0.04819335608180883,5.900341339109957,中科金财,19411807.692449354,6.242513120319215,0,305.4395909379607,2.597485867936118
sh.688702,I65软件和信息技术服务业,2025,-0.19114690532786138,5.898258955971805,盛科通信,3007329.923868313,4.279140329218108,0,-328.3085884824742,12.309670810309278
sh.688630,C35专用设备制造业,2025,-0.06858939303879205,5.897795142077706,芯碁微装,2697604.86900369,4.665958856088561,0,64.8190554385965,7.260356325023084
sz.300961,N77生态保护和环境治理业,2025,-0.1933900777145652,5.894027394594621,深水海纳,6728583.229281768,6.378170902394107,0,13.595470757603687,2.6416380949308755
sh.688333,C34通用设备制造业,2025,-0.10368697776308824,5.893560190249485,铂力特,2323006.385026738,3.4594920280748664,0,51.22106828160535,8.75406351638796
sz.301209,C26化学原料和化学制品制造业,2025,-0.41153175069382464,5.891328098701802,联合化学,2270278.738896366,9.629287348586809,0,58.949836671159034,4.5342836091644205
sz.300757,C35专用设备制造业,2025,-0.27412846748298714,5.890226349698111,罗博特科,3390963.0579439253,4.558952609345794,0,152.5800361317734,10.629013102216748
sh.688322,C39计算机、通信和其他电子设备制造业,2025,-0.2598394503030723,5.889354809008299,奥比中光,6367468.997429306,5.5761498714652955,0,-270.32884024967825,5.198682939510939
sh.600580,C38电气机械和器材制造业,2025,-0.6048516439800157,5.8871275403495416,卧龙电驱,39854838.36586863,2.979308876611418,0,28.278310742014742,2.1750553323095825
sh.688716,C26化学原料和化学制品制造业,2025,-0.8030164314669881,5.875423192801888,中研股份,4709121.647302904,9.222773443983403,0,82.12572193970894,3.525422528066528
